address,area,price
"Москва, ул. Шеногина/Шелепихинская наб., ЖК «Сердце столицы»",35.0,245714
"Москва, Москва, 1-я Мясниковская улица, 2",52.0,275000
"Москва, дер. Рассказовка, б-р Андрея Тарковского, стр. 14",53.6,140989
"Москва, дер. Рассказовка, б-р Андрея Тарковского, д. 9",44.9,155000
"Москва, дер. Рассказовка, б-р Андрея Тарковского, д. 7",90.5,165749
"Москва, ул. Викторенко, д. 11",50.9,328000
"Москва, 6-я Радиальная ул., вл7к25",82.2,108273
"Москва, ул. Бажова, 8",52.0,288442
"Москва, Северо-Восточный административный округ, Ярославский район",21.0,161905
"Москва, Покровская ул., 17к1",19.8,148990
"Москва, пр-д Серебрякова, д. 11, корп. 1",113.6,211554
"Москва, Москва, Александра Невского улица, 27",112.0,580357
"Москва, Россия, Москва, Архитектора Щусева улица, 3",133.4,243628
"Москва, ул. Гжатская, вл. 9, стр. 1",51.0,250789
"Москва, пр-д Измайловский, вл. 5а, 11",39.0,194872
"Москва, Шелепихинская наб., 34к2",100.0,210000
"Москва, ул. Лобачевского, ЖК «Река»",208.1,503012
"Москва, рабочий пос. Дрожжино, Новое ш., 6",23.0,173913
"Москва, метро , Бутовская линия, Москва, Бунинская аллея",56.0,120536
"Москва, ул. Цимлянская, д. 3, корп. 1",24.5,214286
"Москва, пр-т Волгоградский, стр. 6",80.0,182500
"Москва, Россия, Москва г, Удальцова ул, д. 44",102.3,311828
"Москва, дер. Раздоры, ш. Мякининское, стр. 8",32.9,138086
"Москва, Рязанский пр-т, 2к2",37.0,208108
"Москва, пр-т Ленинский, д. 95Б",76.9,286086
"Москва, Зеленоград, 2307А",40.2,133284
"Москва, ул. Адмирала Макарова, д. 6Б, корп. 2",31.8,229560
"Москва, ул. Лобачевского, 4к1",40.0,259875
"Москва, Россия, Москва, Полежаевская, Хорошево-Мневники, Карамышевская набережная, 36",37.5,252000
"Москва, рабочий пос. Дрожжино, Новое ш., 4к2",25.0,148000
"Москва, пр-т 40 лет Октября, 36",26.0,188462
"Москва, Нижегородская ул., 84к1",93.0,225806
"Москва, пр. Невельского, 3к1",75.9,217260
"Москва, ул. Генерала Глаголева, 19",43.0,211628
"Москва, Москва, Московское центральное кольцо, станция ЗИЛ",64.0,226094
"Москва, Россия, Москва г., проспект Нахимовский, 73",167.0,227545
"Москва, Озерковская наб., 52А",157.0,636943
"Москва, ул. Малая Пироговская, д. 8",100.8,754797
"Москва, Нововладыкинский пр-д, д. 1, корп. 2",57.0,173684
"Москва, ул. Производственная, вл. 6, стр. 4",65.5,171756
"Москва, ул. Лобачевского, стр. 2",27.4,302590
"Москва, ул. Верхняя, д. 22",87.6,497447
"Москва, Москва, район Раменки, Мосфильмовская ул, 8",1971.1,963929
"Москва, Москва, район Щукино, Расплетина, 14",409.7,212564
"Москва, пр-т Волгоградский, вл. 32/5, корп. А, стр. 2",25.5,194000
"Москва, Москва, Невельского проезд., 6к3, Жк Символ",37.0,255135
"Москва, Москва, Андропова пр-кт, 10",89.3,261448
"Москва, Москва, Вешняковская ул, 10",40.8,193627
"Москва, Москва, Невельского проезд, 3к1, ЖК Символ",39.8,250000
"Москва, Москва, Андропова пр-кт., 10",29.7,296006
"Москва, Рябиновая ул., 3к3",37.0,270216
"Москва, Нахимовский пр-т, 63",54.3,276059
"Москва, ул. Цюрупы, 8к1",52.0,298077
"Москва, Каширское ш., 65к3",38.6,196891
"Москва, б-р Яна Райниса, 31",39.4,209391
"Москва, Россия, Московская область, Москва, Мосфильмовская улица, д.53",78.0,338462
"Москва, Россия, Москва, Москва, ул Удальцова, 44",99.0,382828
"Москва, Россия, Москва, Москва, ЦАО, ул Садовническая, 82",63.0,427448
"Москва, Москва, Народного Ополчения ул, 33",28.0,130000
"Москва, Россия, Москва, Синявинская улица, 11к16",54.0,150000
"Москва, Феодосийская ул., 7к1",33.0,187879
"Москва, Первомайская ул., 42к3",72.0,305417
"Москва, Первомайская ул., 42к2",105.0,266571
"Москва, Дмитровское ш., 169к3",34.5,167826
"Москва, Мироновская ул., 25",112.0,254464
"Москва, д. Раздоры, жилой комплекс Спутник, 4",49.6,129032
"Москва, Москва г, Лобачевского ул, 118К5",112.0,209821
"Москва, Шенкурский пр., 6",52.0,163462
"Москва, Минская ул., 2",110.0,254545
"Москва, Дегунинская ул., 2к2",24.0,260417
"Москва, п. Сосенское, пос. Коммунарка, стр. 6.4",96.7,118019
"Москва, Россия, Москва, Трифоновская улица, 61к1",100.0,299990
"Москва, ул. Камова/Каштановая/Вертолетная, д. 56",39.4,118329
"Москва, ул. Маресьева, стр. 9",58.5,130200
"Москва, Россия, Москва г, Шмитовский Проезд, д. 39, корп. 2",82.7,257557
"Москва, 2-я Звенигородская ул., 11",100.0,650000
"Москва, Москва г, Мукомольный проезд, 2",80.0,275000
"Москва, пр-т Мичуринский, стр. 1",27.6,316124
"Москва, Россия, Москва, Кунцевская, Можайский, Рябиновая улица, 3к1",63.8,203421
"Москва, Симферопольский пр., 18",141.0,297872
"Москва, Береговой пр., 5к2",70.0,325571
"Москва, Цимлянская ул., 3к1",37.0,186486
"Москва, Краснопресненская наб., вл. 14, стр. 1, корп. Б",170.0,788706
"Москва, ул. Архитектора Щусева, 2к3",74.2,260108
"Москва, ул. 6-я Радиальная, жилые дома",54.1,118299
"Москва, Краснопресненская наб., вл. 14, стр. 1, корп. В",59.2,503378
"Москва, город Москва, Хорошевский район, бульвар Ходынский, дом 2",32.0,387469
"Москва, Дмитровское ш., 107Ак3",62.0,169355
"Москва, ул. Озерная, д. 35",68.0,234559
"Москва, пр-т Мира, 188Бк4",98.0,275510
"Москва, ул. Михайлова, 31",38.0,200000
"Москва, Дмитровское ш., 71к2с4",56.0,128571
"Москва, Ленинский пр-т, 137к1",170.8,263466
"Москва, ул. Молодцова, 29к2",90.0,192222
"Москва, пр-т Мичуринский, стр. 3",51.1,310103
"Москва, пос. Сосенское, ул. Василия Ощепкова, стр. 3",35.3,174221
"Москва, Рождественская ул., 33",60.0,150000
"Москва, ул. Верхние Поля, 34к1",39.0,179487
"Москва, ул. 1-я Мясниковская, вл. 2",56.0,262500
"Москва, Россия, Москва, Москва, Минская ул, 1г к2",132.0,325758
"Москва, Россия, Москва, Москва, Подсосенский пер, 11",125.0,532000
"Москва, Россия, Москва, Москва, Староволынская ул, 12к2, Очаково-Матвеевское",625.0,312320
"Москва, Россия, Москва, Москва, Нежинская ул, 1к2, Фили-Давыдково",80.0,337500
"Москва, ул. Солянка, стр. 7, стр. 1",125.1,1050000
"Москва, Головинское ш., 7",27.0,292593
"Москва, Юго-Восточный административный округ, район Некрасовка",34.8,152299
"Москва, ш. Варшавское, вл. 170Е, корп. 3",77.8,196658
"Москва, Дмитровское ш., 71с1",40.0,130000
"Москва, Покровская ул.",38.4,143177
"Москва, Балаклавский пр-т, 16",66.0,242424
"Москва, Валдайский пр., 12",11.0,200000
"Москва, Россия, Москва г, Донецкая Улица, д. 30, корп. 1",37.5,174667
"Москва, Россия, Москва г, Набережная Б. ул, д. 19, корп. 1",45.0,211111
"Москва, пр-т Мичуринский, стр. 2",51.1,293198
"Москва, ул. Архитектора Щусева, д. 2, корп. 2",134.8,378338
"Москва, ул. Архитектора Щусева, д. 2, корп. 3",68.8,261628
"Москва, Большая Серпуховская ул., 36",53.3,364916
"Москва, ул. Лосиноостровская, вл. 45, стр. 4",51.0,117647
"Москва, Москва, Замоскворецкая линия, метро Водный стадион",64.0,187344
"Москва, Россия, Москва, Кунцевская, Рябиновая улица, 3к4",63.8,203421
"Москва, ул. Рябиновая, д. 3, корп. 2",64.7,222450
"Москва, ул. Красных зорь, вл. 33А",72.0,200369
"Москва, ул. Производственная, вл. 6, стр. 9",33.5,181029
"Москва, 10 мин от М Алтуфьево, ЖК Новые Вешки",53.0,156604
"Москва, Россия, Москва, улица Короленко, 8",232.0,333621
"Москва, ул. Серпуховский Вал, 21к2",140.0,500000
"Москва, Россия, Москва, Октябрьское поле, Щукино, улица Берзарина, 28Ак3",82.5,193430
"Москва, Москва г, Новокосинская ул, 9К2",38.0,188158
"Москва, Москва г, Кочновский проезд, 4К1",69.0,249275
"Москва, Россия, Москва г., улица Минская, 1Г корп2",77.6,435567
"Москва, Россия, Москва г., улица Руднёвка, 43",83.0,144578
"Москва, Россия, Москва г., улица Наримановская, 8",45.0,220000
"Москва, Родионовская ул., 2к1",80.0,227500
"Москва, Салтыковская ул., 15к1",54.3,174954
"Москва, ул. Пресненский Вал, 14к5",136.0,435000
"Москва, Дмитровское ш., вл. 71, корп. 3",36.7,176246
"Москва, Москва, Ленинградское ш, 25к2",64.0,312500
"Москва, Москва, Татьянин Парк, 14к1",45.0,226667
"Москва, Москва, Машиностроения 1-я ул, 10",53.0,315094
"Москва, Москва, Старокачаловская ул, 16",147.4,193351
"Москва, Москва, Вешняковская ул., 18к1",37.0,194244
"Москва, Россия, Москва, Серпуховская, Люсиновская улица, 29с1",44.5,408989
"Москва, Москва, Мосфильмовская ул, 88к4",82.0,341463
"Москва, ул. Алабяна, 13к1",73.0,289041
"Москва, Москва, Владимирская 2-я ул, 6к2",130.0,222308
"Москва, Россия, Московская область, Булатниковское с/п, Дрожжино д, Новое ш, 12к1",34.0,113235
"Москва, пос. Марьино, ул. Харлампиева, д. 50, корп. 3",29.0,155172
"Москва, Варшавское ш., 141к6",34.0,232353
"Москва, Москва,Москва,Юго-Западный (ЮЗАО),Ленинский проспект, 105 к4",34.5,342029
"Москва, пр-т Ленинский, жилые дома",65.0,281001
"Москва, Россия, Москва, Москва, Дмитровское ш, 107к4",110.0,190909
"Москва, Москва,Москва,Западный (ЗАО),Филёвский бульвар, 8 к1",52.0,211538
"Москва, г Москва, наб Академика Туполева, д 15",74.0,378378
"Москва, 3-й Павелецкий пр., 3",38.0,235526
"Москва, Центральный административный округ, Пресненский район",30.0,373333
"Москва, Ходынский б-р, 2",47.0,300000
"Москва, Карамышевская наб., д. 2А",124.5,240161
"Москва, Пресненская наб., 12",105.8,569201
"Москва, Люберцы, ул. Дружбы, 5/2",27.0,148148
"Москва, Улица Староволынская, 12 корпус 3",205.0,272927
"Москва, п. Сосенское, пос. Коммунарка, стр. 5.4",92.1,119837
"Москва, п. Сосенское, пос. Коммунарка, стр. 8.5",43.4,152173
"Москва, п. Сосенское, пос. Коммунарка, стр. 7.4",42.0,130425
"Москва, Переулок Дмитровский, 7",219.0,1826484
"Москва, п. Сосенское, пос. Коммунарка, стр. 5.5",59.1,133650
"Москва, ул. Большая Почтовая, вл. 30, 34",53.4,280337
"Москва, Производственная ул.",55.0,183636
"Москва, Россия, Московская область, городской округ Солнечногорск, деревня Рузино, микрорайон Кутузовский, 1к1",38.1,129921
"Москва, Россия, Москва г, Шокальского проезд, д. 31, корп. 1",60.4,192053
"Москва, Россия, Москва, Мишина улица, 26",240.0,383333
"Москва, ул. Маршала Захарова, 3",40.0,262500
"Москва, Нахимовский пр-т, 56",275.0,320000
"Москва, Береговой пр., 5к1",80.0,235000
"Москва, Москва, Варшавское ш, 170Ек1",23.0,250870
"Москва, Береговой пр., 5к3",94.0,250000
"Москва, пр-д Жуков, д. 21Б",44.0,277273
"Москва, ул. Берзарина, жилые дома",60.9,177854
"Москва, ул.Нагорная, 6, Троицк",38.0,136842
"Москва, Ломоносовский пр-т, 29к1",99.5,442211
"Москва, Россия, Москва, Деловой центр, Пресненский, Пресненская набережная, 12",80.0,649000
"Москва, Россия, Москва, Павелецкая, Жуков проезд, вл21",32.6,319018
"Москва, Россия, Москва, Ботанический сад, Свиблово, проезд Серебрякова, 11-13к3",87.0,169471
"Москва, Россия, Москва, Черкизовская, Гольяново, Амурская улица, вл3",59.1,201861
"Москва, Дмитровское ш., 107Ак2",75.4,166446
"Москва, д. Раздоры, жилой комплекс Спутник",26.0,180769
"Москва, Россия, Москва, 6-я Радиальная улица, вл7к23",43.0,119767
"Москва, Москва г, Новомихалковский 1-й проезд, 2К1",73.0,246575
"Москва, ул. Живописная, д. 21А",113.4,313051
"Москва, Авиационная ул., 77к1",141.1,333097
"Москва, Варшавское ш., 141к12",37.0,210811
"Москва, пр-т Ленинградский, д. 29, корп. 3",67.5,291852
"Москва, Россия, Москва, Москва, 3-я улица Ямского Поля ул, 9",300.0,250000
"Москва, Южный административный округ, район Чертаново Северное, 5кБ",39.0,253846
"Москва, Дмитровское ш., вл. 107, стр. 1Б",68.9,140203
"Москва, Россия, Москва г, Ленинский пр-кт, д. 111, корп. 1",49.0,326531
"Москва, 1-й Красногвардейский пр., вл17-18",69.2,450000
"Москва, город Москва, Филевский парк район, проезд Береговой, дом 5А, корпус 6",57.0,312281
"Москва, ул. Удальцова, 73",141.9,422833
"Москва, Карамышевская наб., 48к3",53.4,284644
"Москва, Россия, Москва, Кунцевская, Можайский, Можайское шоссе, 21к2",58.3,222642
"Москва, Московская область, город Люберцы, улица Вертолетная, дом 4, корпус 2",31.4,133758
"Москва, Авиационная ул., 77",129.2,255418
"Москва, пр. Невельского, 6к2",131.0,251908
"Москва, Хорошёвское ш., 16к2",90.0,277778
"Москва, рабочий пос. Бутово, жилой комплекс Бутово Парк, 22к1",67.0,126866
"Москва, Россия, Москва г., проезд Мукомольный, 2",87.2,251147
"Москва, ул. Берзарина, 30к1",34.0,211765
"Москва, Волоколамское ш., 71к1",74.0,202027
"Москва, Волоколамское ш., 71к2",90.0,188333
"Москва, ул. Феодосийская, д. 7, корп. 1",43.0,183721
"Москва, Волоколамское ш., д. 71, корп. 1",74.0,205405
"Москва, ул. Берзарина, 28Ак2",74.0,225676
"Москва, Шмитовский пр., 39Ас3",59.0,301695
"Москва, Ленинградское ш., 94к2",93.0,195699
"Москва, пос. Коммунарка, ул. Потаповская Роща, 24к1",48.0,138542
"Москва, Новокузьминская 1-я , 22 корпус 3",80.0,206250
"Москва, ул. Перерва, 39",76.0,204605
"Москва, ул. Краснобогатырская, д. 90, стр. 2",107.0,336449
"Москва, Россия, Москва, Водный стадион, Головинский, Пулковская улица, 3к1",34.9,211180
"Москва, ул. Производственная, вл. 6, стр. 7",64.0,190860
"Москва, Муравская ул., 38к2",54.0,190722
"Москва, Карамышевская наб, д.2а",84.0,200000
"Москва, Андреевская наб, д.1к1",83.0,442169
"Москва, ул. Вересаева, 9",57.0,877193
"Москва, Москва г, Шеногина ул, 6К6",74.0,243243
"Москва, ул. Вертолетчиков, д. 4",36.0,143653
"Москва, г Москва, ул Ясеневая, 14 к6",54.4,197610
"Москва, Россия, Московская область, Люберцы, улица Дружбы, 9",73.0,104110
"Москва, Россия, Москва, Архитектора Щусева улица, 2к3",98.0,387755
"Москва, г Москва, ул Трофимова, 33",94.0,207447
"Москва, Город Москва, р-н Тверской Пресненская наб, 12",82.0,645000
"Москва, Россия, Москва г, Каширское Шоссе, д. 65, корп. 3",38.4,213281
"Москва, Россия, Москва, поселение Внуковское, бульвар Андрея Тарковского, 9",103.8,154143
"Москва, Москва, Изумрудная ул, 18",65.9,125038
"Москва, Москва, г. Зеленоград, 320",74.2,141509
"Москва, Москва, Твардовского ул, 12к2, ЖК Альбатрос",99.0,291919
"Москва, Москва, Пресненский, Шелепихинская наб.д34 к.6",46.6,321888
"Москва, Москва, Ленинградский пр-кт, 36к30",55.6,233273
"Москва, Россия, Москва г, Шмитовский Проезд, д. 39, корп. 1",83.0,260241
"Москва, Россия, Московская обл, Люберцы Город, Дружбы Улица, д. 5/1",37.0,122973
"Москва, Московская область, Одинцовский городской округ, рабочий посёлок Новоивановское",34.9,118911
"Москва, Россия, Москва, Сергея Макеева улица, 9к4",47.0,409574
"Москва, Ангарская ул., 67к3",40.0,183750
"Москва, пос. Десеновское, ш. Калужское, вл. 52Б, стр. 2",38.4,136807
"Москва, Дмитровское ш., 107Ак1",58.0,181034
"Москва, город Москва, Пресненский район, проезд Шмитовский, дом 16, строение 2",90.0,331111
"Москва, г Москва, ул Сергея Макеева, д 9 к 1",44.8,429688
"Москва, пр-т Маршала Жукова, 43к5",50.6,361660
"Москва, Россия, Московская область, Живописная бухта, метро Крылатское",39.4,119289
"Москва, 2-я Институтская ул., 2/10",21.5,171628
"Москва, Россия, Москва, Москва, Новый Арбат ул, 27",173.0,915000
"Москва, б-р Генерала Карбышева, д. 13А",45.5,351648
"Москва, ул. Михайлова, вл. 31",62.5,191917
"Москва, пр-д Невельского, д. 3, корп. 2",75.7,224571
"Москва, ул. Бутлерова, 7Б",60.0,261667
"Москва, Москва г, ул Машиностроения 1-я, д.10, кв.134",55.1,261343
"Москва, пос. Десеновское, ш. Калужское, вл. 52Б, стр. 4",47.3,137163
"Москва, Севастопольский пр-т, 28к8",120.0,262500
"Москва, ул. Верхняя Масловка, 20с1",115.0,260861
"Москва, ул. Твардовского, 2к5",38.0,253947
"Москва, Россия, Москва, Москва, Нежинская ул, 1к2, Очаково-Матвеевское",145.1,413508
"Москва, Варшавское ш., 94",61.5,208943
"Москва, Россия, Москва, Москва, Охотный Ряд ул, 2",233.0,1832618
"Москва, ул. Берзарина, д. 28А",88.4,220000
"Москва, город Москва, Филевский парк район, проезд Береговой, дом 5А, корпус 2",41.0,341463
"Москва, Мосфильмовская ул., 70к1",188.0,632979
"Москва, Россия, Москва, Минская, Минская улица, 2",103.0,407767
"Москва, Севастопольский пр-т, 28к3",114.5,255895
"Москва, пр. Шокальского, 3к2",40.0,210000
"Москва, Москва, Профсоюзная улица, 128к3",53.3,175570
"Москва, Россия, Москва, Москва, Старомонетный пер, 18, Якиманка",191.0,766492
"Москва, Россия, Москва, Москва, Мосфильмовская ул, 88к6",118.0,377119
"Москва, Россия, Москва, Москва, Гоголевский б-р, 29",150.0,563333
"Москва, Россия, Москва, Москва, Кастанаевская ул, 24, Филёвский Парк",246.0,487805
"Москва, Россия, Москва, Москва, Льва Толстого ул, 23/7кв, Хамовники",136.0,610294
"Москва, Россия, Москва, Москва, Мосфильмовская ул, 88 к2 с5",112.9,320638
"Москва, ул. Донецкая, д. 30, корп. 2",56.5,180531
"Москва, Москва, Внуковское, Андрея Тарковского б-р, 5",60.1,156406
"Москва, Россия, Москва, Москва, Авиационная ул, 79, Щукино",494.4,308455
"Москва, Россия, Москва, Москва, Береговой проезд, 5Ак4, Филёвский Парк",97.0,366000
"Москва, Дмитровское ш., 169к2",56.0,169643
"Москва, ул. Восточная, вл. 4А/1, корп. 4, 5",105.2,264553
"Москва, Московская область, Ленинский р-н, Бутово рп., Жилой комплекс Бутово-Парк тер, 15",58.1,134251
"Москва, Россия, Москва г, Зеленоград Город, 2307А",42.0,139286
"Москва, Люберцы, ул. 8 Марта, 52",66.0,96970
"Москва, Москва, Профсоюзная ул, 91",76.6,189295
"Москва, пос. Десеновское, ш. Калужское, вл. 52Б, стр. 7",57.1,135481
"Москва, город Москва, Некрасовка район, улица Покровская, дом 17, корпус 1",59.9,128548
"Москва, Московская область, город Люберцы, улица Камова, дом 10, корпус 1",36.0,125000
"Москва, ул. Мосфильмовская, д. 74Б",73.7,242877
"Москва, Москва, Маломосковская ул, 14",101.1,281899
"Москва, Шелепихинская наб., 34",36.0,319444
"Москва, Карамышевская наб.",46.0,253261
"Москва, 3-я Тверская-Ямская ул., 44",150.0,433333
"Москва, Россия, Москва г., улица Новочерёмушкинская, 71/32",190.0,367895
"Москва, Россия, Москва, Москва, Авиационная ул, 77к2, Щукино",216.0,231019
"Москва, Россия, Москва, метро Технопарк, Автозаводская улица, 23 строение 931 корпус 2",29.0,268621
"Москва, ул. Врубеля, 8",124.5,287149
"Москва, Ильменский пр., вл. 14, стр. А",67.3,221099
"Москва, Москва, Балаклавский проспект, 2Б",72.0,173611
"Москва, ул. Толбухина, 11к2",125.0,176800
"Москва, пр-т Мира, 167",102.2,195695
"Москва, 6-я Кожуховская ул., 3к1",90.0,221111
"Москва, Россия, Москва, проезд Берёзовой Рощи, 12",56.0,341071
"Москва, ул. Твардовского, 4к1",84.0,208333
"Москва, Часовая ул., 23к1",135.0,392593
"Москва, Москва,Москва,Северо-Западный (СЗАО),Береговая, 4 к2",160.0,656250
"Москва, гп. Рязановское, с. Остафьево, д. 7",70.4,102983
"Москва, ш. Варшавское, вл. 170Е, корп. 7",57.3,194830
"Москва, ш. Мякининское, стр. 9",102.8,111803
"Москва, ул. Камова, д. 60",31.8,115917
"Москва, ул. Камова, д. 58",57.8,102673
"Москва, ул. Камова/Каштановая/Вертолетная, д. 55",38.1,114541
"Москва, ул. Камова, д. 59",75.0,94337
"Москва, дер. Раздоры, ш. Мякининское, д. 1, корп. 2",62.7,143168
"Москва, ул. Камова, д. 57",43.4,115933
"Москва, Ленинградский пр-т, 66к2",93.0,298710
"Москва, Кировоградская ул., 22к2",120.0,194167
"Москва, д. Раздоры, ул. Тенистых Аллей",35.0,151429
"Москва, б-р Матроса Железняка, 11",58.8,174401
"Москва, 3-я Филёвская ул., 8к2",40.0,275000
"Москва, город Москва, Ново-Переделкино район, шоссе Боровское, дом 18, корпус 3",37.2,198925
"Москва, ул. Восточная, вл. 4А/1, корп. 6, 7, 8",97.4,280024
"Москва, пр-т Волгоградский, вл. 32/3, стр. 1",60.5,183000
"Москва, Ленинградское ш., 130к2",38.5,215584
"Москва, Спартаковская ул., 4с1",390.0,253846
"Москва, Ленинградский пр-т, 29к1",46.0,336957
"Москва, ул. Дыбенко, стр. 2",28.9,217993
"Москва, Тихвинская ул., 10",100.0,443000
"Москва, п. Внуковское, тер. ТПУ «Рассказовка», з/у 13/6А, 13/9А, стр. 1",64.0,132812
"Москва, ул. Искры, 1",93.1,155747
"Москва, Жуков пр., 21Б",32.9,316079
"Москва, ул. Кашёнкин Луг, 6к3",74.0,269595
"Москва, Дмитровское ш., 107к3",89.5,169609
"Москва, ул. Рябиновая, д. 3, корп. 1",62.4,212420
"Москва, Рублёвское ш., 101",97.0,262887
"Москва, Кочновский проезд, 4к2",85.0,285882
"Москва, ул. Лобачевского, 118к1",47.0,284043
"Москва, Амурская ул., 3Б",18.0,205556
"Москва, ул. Поляны, 5",63.0,153968
"Москва, ул. Зорге, вл9",54.4,170812
"Москва, Ленинградский пр-т, 76к4",110.0,336364
"Москва, Воротынская ул., 12к1",102.1,180020
"Москва, пр-т Вернадского, 94к5",54.0,537037
"Москва, Москва, Б. Якиманка улица, 22",175.0,1229308
"Москва, Москва, Фадеева улица, 4А",142.0,704225
"Москва, д. Елино, жилой комплекс Ёлкино, к23",58.2,60000
"Москва, ул. Речников, 7",40.7,214320
"Москва, ул. Маресьева, стр. 7",46.9,152504
"Москва, Мичуринский пр-т, 7",123.0,422764
"Москва, Россия, Москва г, Ленинский пр-кт, д. 134",42.0,283333
"Москва, Россия, Москва г, Ленинский пр-кт, д. 107, корп. 3",47.0,272340
"Москва, Россия, Москва г, Хорошёвское ш, д. 12, корп. 1",66.5,243609
"Москва, ул. Мельникова, д. 3, корп. 7",53.0,224528
"Москва, Россия, Москва, Москва, Бориса Жигуленкова ул, 7, Соколиная Гора",75.0,240000
"Москва, Россия, Москва, улица Лобачевского, 118к2",45.0,233333
"Москва, Клинская ул., 16к1",61.0,210656
"Москва, ул. Пудовкина, 7",108.0,310185
"Москва, ул. Золоторожский Вал, вл. 3, стр. 11, корп. 9",40.0,256450
"Москва, ул. Золоторожский Вал, вл. 11, корп. 10",75.0,185653
"Москва, ул. Золоторожский Вал, корп. 9",49.0,228747
"Москва, Покровская ул., 14",18.6,150538
"Москва, Серебряническая наб., вл. 11/12",71.7,540075
"Москва, улица Анны Ахматовой, 10",43.0,165116
"Москва, б-р Андрея Тарковского, 9",44.0,206818
"Москва, ш. Дмитровское, мкр. 9",42.8,104971
"Москва, Москва,Москва,Новомосковский (НМАО),Андрея Тарковского б-р, 7",99.5,164824
"Москва, Москва,Москва,Южный (ЮАО),Медиков, 14 к2",86.0,203488
"Москва, Москва,Москва,Южный (ЮАО),Автозаводская, 23 к2стр931",28.0,325000
"Москва, Москва,Москва,Западный (ЗАО),Ленинский проспект, 111 к1",135.1,236862
"Москва, Москва,Москва,Северо-Восточный (СВАО),Леонова 1-я, 16",40.7,243980
"Москва, Москва,Москва,Новомосковский (НМАО),Андрея Тарковского б-р, 5",62.0,195161
"Москва, г Москва, ш Рублёвское, д 101",93.1,273899
"Москва, Карамышевская наб., 34",40.0,255000
"Москва, Павелецкая наб., 6А",87.0,260920
"Москва, б-р Андрея Тарковского, 7",45.0,194444
"Москва, ул. Недорубова, 14",23.0,139130
"Москва, Покровская ул., 17к3",23.2,137931
"Москва, Москва, Москва, Маршала Жукова проспект., 78",175.0,297143
"Москва, Люблинская ул., 169",80.0,206250
"Москва, ул. Лобачевского, 100к4",65.0,215385
"Москва, ул. Ефремова, 10с1к4/2",122.0,982787
"Москва, Ягодная ул., 8к2",38.4,171875
"Москва, Можайское ш., 36",153.3,217221
"Москва, Россия, Москва, Бауманская улица, 19",32.7,265443
"Москва, ул. Цимлянская, вл. 3",51.0,168627
"Москва, ш. Энтузиастов, 86Ак1",84.6,198582
"Москва, ул. 1-я Квесисская, д. 9",131.3,297030
"Москва, Россия, Москва, Новокуркинское шоссе, 23/15",98.8,171053
"Москва, Россия, Москва г, Вавилова Улица, д. 27",49.0,316327
"Москва, Россия, Москва г, Кольская ул, д. 2, корп. 5",137.4,218341
"Москва, город Москва, Орехово-Борисово Южное район, улица Ясеневая, дом 12, корпус 1",40.0,207500
"Москва, Россия, Москва, Ягодная улица, 4",41.0,160951
"Москва, Складочная ул., 6к1",61.2,190359
"Москва, Ильменский пр., 14к6",73.0,212329
"Москва, ул. Маршала Бирюзова, 31",109.5,315068
"Москва, пр-т Ленинградский, вл. 37",48.0,329146
"Москва, Россия, Москва, Москва, Неопалимовский 1-й пер, 8",162.0,487593
"Москва, Россия, Москва, Москва, Черногрязская 2-я ул, 6к2",153.0,470588
"Москва, Россия, Москва, Москва, Никольская ул, 10",109.0,1175229
"Москва, Россия, Москва, Москва, Минская ул, 1Г к2",82.0,364634
"Москва, Ленинградский пр-т, 15с1",186.1,352499
"Москва, пер. Большой Ордынский, вл. 4, стр. 2-7",62.6,576000
"Москва, ул. Новочерёмушкинская, вл. 17",123.8,405000
"Москва, Восточная ул., 4к1",93.7,219604
"Москва, ул. Клары Цеткин, 18Бк1",97.0,329897
"Москва, Россия, Москва, Москва, ЦАО, проезд Красногвардейский 1-й, 17-18",95.0,352632
"Москва, б-р Андрея Тарковского, 4",85.0,142353
"Москва, Россия, Москва, Москва, Ломоносовский пр-кт, 29к2",170.0,440588
"Москва, Краснобогатырская ул., 90с1",109.0,256881
"Москва, ул. Долгоруковская, вл. 23А/1",300.2,663558
"Москва, ул. Большая Полянка, д. 44",103.2,1076960
"Москва, г Москва, пр-кт Ленинградский, д 29 к 3",64.5,297674
"Москва, ул. Нижняя Масловка, 10Ас1",31.8,242138
"Москва, Москва, метро Черкизовская",19.0,261842
"Москва, Россия, Москва, Москва, Пресненская наб, 8с1",226.0,701770
"Москва, Россия, Москва, Москва, Советской Армии ул, 6",109.0,628440
"Москва, Россия, Москва, Москва, Ленинградский пр-кт, 29к1",45.0,317778
"Москва, ул. Поляны, 5Ак1",40.5,195062
"Москва, ул. Покрышкина, 3",77.8,255784
"Москва, ул. Дыбенко, стр. 1",39.0,212821
"Москва, Алтуфьевское ш., 77к1",54.7,199269
"Москва, Варшавское ш., 141к11",22.0,304545
"Москва, ул. Речников, д. 7",39.9,238095
"Москва, Россия, Москва, улица Раменки, 20",78.5,329172
"Москва, ул. Ярцевская, д. 31",109.0,298165
"Москва, Истринская ул., 8к3",74.6,308311
"Москва, пос. Коммунарка, ул. Александры Монаховой, 92к3",43.7,194508
"Москва, Люберцы, Озёрная ул., 9",35.4,110169
"Москва, Татьянин парк, 12 корп. 6",64.0,226562
"Москва, Москва, Поляны ул, 5ак4",42.4,200472
